ORIGIN;DESTINATION;Rides;O_Lon;O_Lat;D_Lon;D_Lat;Geom
EAST GARFIELD PARK;BRIGHTON PARK;1;-87.71386248;41.88504484;-87.69886064;41.8173668;
EAST GARFIELD PARK;CHICAGO LAWN;0;-87.71386248;41.88504484;-87.69566636;41.77184916;
EAST GARFIELD PARK;DUNNING;0;-87.71386248;41.88504484;-87.78151878;41.94935283;
EAST GARFIELD PARK;EAST GARFIELD PARK;3942;-87.71386248;41.88504484;-87.70589721;41.87891463;
EAST GARFIELD PARK;GARFIELD RIDGE;0;-87.71386248;41.88504484;-87.76423968;41.79618561;
EAST GARFIELD PARK;HERMOSA;4;-87.71386248;41.88504484;-87.73474016;41.92434776;
EAST GARFIELD PARK;HUMBOLDT PARK;1169;-87.71386248;41.88504484;-87.72091881;41.90006985;
EAST GARFIELD PARK;IRVING PARK;6;-87.71386248;41.88504484;-87.73815125;41.94987713;
EAST GARFIELD PARK;JEFFERSON PARK;0;-87.71386248;41.88504484;-87.77116692;41.97882998;
EAST GARFIELD PARK;KENWOOD;0;-87.71386248;41.88504484;-87.59618358;41.80891637;
EAST GARFIELD PARK;LAKE VIEW;0;-87.71386248;41.88504484;-87.65599893;41.94422687;
EAST GARFIELD PARK;LINCOLN PARK;0;-87.71386248;41.88504484;-87.64948972;41.92268612;
EAST GARFIELD PARK;LINCOLN SQUARE;0;-87.71386248;41.88504484;-87.68751544;41.97517153;
EAST GARFIELD PARK;LOGAN SQUARE;108;-87.71386248;41.88504484;-87.67997294;41.92047802;
EAST GARFIELD PARK;LOOP;1;-87.71386248;41.88504484;-87.62519187;41.87886595;
EAST GARFIELD PARK;LOWER WEST SIDE;27;-87.71386248;41.88504484;-87.66756823;41.85026617;
EAST GARFIELD PARK;MCKINLEY PARK;2;-87.71386248;41.88504484;-87.6725027;41.82992225;
EAST GARFIELD PARK;MONTCLARE;0;-87.71386248;41.88504484;-87.79761488;41.92561056;
EAST GARFIELD PARK;NEAR NORTH SIDE;2;-87.71386248;41.88504484;-87.63330944;41.89960211;
EAST GARFIELD PARK;NEAR SOUTH SIDE;0;-87.71386248;41.88504484;-87.62033483;41.85718427;
EAST GARFIELD PARK;NEAR WEST SIDE;619;-87.71386248;41.88504484;-87.66351789;41.87400538;
EAST GARFIELD PARK;NEW CITY;0;-87.71386248;41.88504484;-87.65916685;41.80901852;
EAST GARFIELD PARK;NORTH CENTER;3;-87.71386248;41.88504484;-87.68383518;41.94779237;
EAST GARFIELD PARK;NORTH LAWNDALE;392;-87.71386248;41.88504484;-87.71721947;41.86018959;
EAST GARFIELD PARK;NORWOOD PARK;0;-87.71386248;41.88504484;-87.80453106;41.98501519;
EAST GARFIELD PARK;PORTAGE PARK;2;-87.71386248;41.88504484;-87.76339991;41.95402816;
EAST GARFIELD PARK;SOUTH LAWNDALE;46;-87.71386248;41.88504484;-87.7140021;41.83908701;
EAST GARFIELD PARK;UPTOWN;0;-87.71386248;41.88504484;-87.65587932;41.96581208;
EAST GARFIELD PARK;WEST ENGLEWOOD;0;-87.71386248;41.88504484;-87.66659636;41.77593029;
EAST GARFIELD PARK;WEST GARFIELD PARK;502;-87.71386248;41.88504484;-87.72799576;41.87705644;
EAST GARFIELD PARK;WEST RIDGE;0;-87.71386248;41.88504484;-87.69501266;42.00157215;
EAST GARFIELD PARK;WEST TOWN;372;-87.71386248;41.88504484;-87.67635713;41.90120673;
EAST GARFIELD PARK;WOODLAWN;0;-87.71386248;41.88504484;-87.59492536;41.77887641;
GAGE PARK;ALBANY PARK;0;-87.69643521;41.79543063;-87.72155978;41.96806847;
GAGE PARK;ARCHER HEIGHTS;0;-87.69643521;41.79543063;-87.72636284;41.81087957;
GAGE PARK;ARMOUR SQUARE;0;-87.69643521;41.79543063;-87.6339737;41.84207749;
GAGE PARK;AUSTIN;0;-87.69643521;41.79543063;-87.76311182;41.8941013;
GAGE PARK;AVONDALE;0;-87.69643521;41.79543063;-87.71121064;41.93866589;
GAGE PARK;BELMONT CRAGIN;0;-87.69643521;41.79543063;-87.78802248;41.92764196;
GAGE PARK;BRIDGEPORT;0;-87.69643521;41.79543063;-87.64878825;41.83615066;
GAGE PARK;BRIGHTON PARK;0;-87.69643521;41.79543063;-87.69886064;41.8173668;
GAGE PARK;CHICAGO LAWN;0;-87.69643521;41.79543063;-87.69566636;41.77184916;
GAGE PARK;DUNNING;0;-87.69643521;41.79543063;-87.78151878;41.94935283;
GAGE PARK;EAST GARFIELD PARK;0;-87.69643521;41.79543063;-87.70589721;41.87891463;
GAGE PARK;GARFIELD RIDGE;0;-87.69643521;41.79543063;-87.76423968;41.79618561;
GAGE PARK;HERMOSA;0;-87.69643521;41.79543063;-87.73474016;41.92434776;
GAGE PARK;HUMBOLDT PARK;0;-87.69643521;41.79543063;-87.72091881;41.90006985;
GAGE PARK;IRVING PARK;0;-87.69643521;41.79543063;-87.73815125;41.94987713;
GAGE PARK;JEFFERSON PARK;0;-87.69643521;41.79543063;-87.77116692;41.97882998;
GAGE PARK;KENWOOD;0;-87.69643521;41.79543063;-87.59618358;41.80891637;
GAGE PARK;LAKE VIEW;0;-87.69643521;41.79543063;-87.65599893;41.94422687;
GAGE PARK;LINCOLN PARK;0;-87.69643521;41.79543063;-87.64948972;41.92268612;
GAGE PARK;LINCOLN SQUARE;0;-87.69643521;41.79543063;-87.68751544;41.97517153;
GAGE PARK;LOGAN SQUARE;0;-87.69643521;41.79543063;-87.67997294;41.92047802;
GAGE PARK;LOOP;0;-87.69643521;41.79543063;-87.62519187;41.87886595;
GAGE PARK;LOWER WEST SIDE;1;-87.69643521;41.79543063;-87.66756823;41.85026617;
GAGE PARK;MCKINLEY PARK;0;-87.69643521;41.79543063;-87.6725027;41.82992225;
GAGE PARK;MONTCLARE;0;-87.69643521;41.79543063;-87.79761488;41.92561056;
GAGE PARK;NEAR NORTH SIDE;0;-87.69643521;41.79543063;-87.63330944;41.89960211;
GAGE PARK;NEAR SOUTH SIDE;0;-87.69643521;41.79543063;-87.62033483;41.85718427;
GAGE PARK;NEAR WEST SIDE;0;-87.69643521;41.79543063;-87.66351789;41.87400538;
GAGE PARK;NEW CITY;0;-87.69643521;41.79543063;-87.65916685;41.80901852;
GAGE PARK;NORTH CENTER;0;-87.69643521;41.79543063;-87.68383518;41.94779237;
GAGE PARK;NORTH LAWNDALE;0;-87.69643521;41.79543063;-87.71721947;41.86018959;
GAGE PARK;NORWOOD PARK;0;-87.69643521;41.79543063;-87.80453106;41.98501519;
GAGE PARK;PORTAGE PARK;0;-87.69643521;41.79543063;-87.76339991;41.95402816;
GAGE PARK;SOUTH LAWNDALE;0;-87.69643521;41.79543063;-87.7140021;41.83908701;
GAGE PARK;UPTOWN;0;-87.69643521;41.79543063;-87.65587932;41.96581208;
GAGE PARK;WEST ENGLEWOOD;0;-87.69643521;41.79543063;-87.66659636;41.77593029;
GAGE PARK;WEST GARFIELD PARK;0;-87.69643521;41.79543063;-87.72799576;41.87705644;
GAGE PARK;WEST RIDGE;0;-87.69643521;41.79543063;-87.69501266;42.00157215;
GAGE PARK;WEST TOWN;0;-87.69643521;41.79543063;-87.67635713;41.90120673;
GAGE PARK;WOODLAWN;0;-87.69643521;41.79543063;-87.59492536;41.77887641;
HERMOSA;ALBANY PARK;1;-87.73474016;41.92434776;-87.72155978;41.96806847;
HERMOSA;ARCHER HEIGHTS;0;-87.73474016;41.92434776;-87.72636284;41.81087957;
HERMOSA;ARMOUR SQUARE;0;-87.73474016;41.92434776;-87.6339737;41.84207749;
HERMOSA;AUSTIN;187;-87.73474016;41.92434776;-87.76311182;41.8941013;
HERMOSA;AVONDALE;617;-87.73474016;41.92434776;-87.71121064;41.93866589;
